bland, 0.009167612900367605
nt, 0.00903573764738072
delici, 0.008776615054187586
mediocr, 0.008657551184061196
perfect, 0.007792680341995428
decent, 0.007537700642174017
rude, 0.007534571786403821
amaz, 0.00727823866879207
bad, 0.007184146636854183
overpr, 0.006393090036300508
disappoint, 0.006289181406742894
terribl, 0.0062236667088956255
averag, 0.00613050747899313
favorit, 0.006109332055691585
worst, 0.005925068002618938
meh, 0.005510746175953374
hype, 0.00537816066751462
overr, 0.005315133469666167
love, 0.00486850382681131
horribl, 0.0047481857998604715
expect, 0.004715874038840662
lack, 0.004572836907289712
good, 0.004331162032925995
star, 0.004323565025229792
food, 0.00426149992918301
poor, 0.0042595707898297475
understand, 0.003909681528463049
NUM, 0.003464701326796882
told, 0.0034171791785566064
dri, 0.003380466340238475
overcook, 0.0033431866694647594
fine, 0.003263939168120289
underwhelm, 0.0032013931052150557
awesom, 0.0031955111219619248
great, 0.0030543888732028623
guess, 0.003035094702211971
pretti, 0.003017420220980338
minut, 0.0029831878471639484
tabl, 0.0029300896597317383
tasteless, 0.002917966722936871
left, 0.002915198120803153
servic, 0.002878716164973538
felt, 0.002743512025536521
tast, 0.002697375987823103
charg, 0.0026864528279276767
rate, 0.0026383751024614543
waitress, 0.002632797223102723
suppos, 0.0025646331642541487
custom, 0.002552883624664215
impress, 0.002545795885536606
review, 0.0024882251139161093
flavorless, 0.002467850556208573
apolog, 0.0024599062487122847
attitud, 0.0024029354190867602
excit, 0.0023834649981782086
alright, 0.0022648803638792847
order, 0.0022582191709170085
money, 0.002257473136523025
fantast, 0.0022527301896688723
sad, 0.002248157437566234
peopl, 0.002232451601283436
excel, 0.0022191697347725414
hostess, 0.0021782622101098603
wors, 0.0021208241418856355
disgust, 0.002104279208510418
hear, 0.0020728910840076553
waiter, 0.0019771159320926546
pay, 0.001972046978178099
thought, 0.0019384494680821374
ined, 0.001909535070967694
point, 0.001909423852820502
loud, 0.0018981213333753577
heaven, 0.0018952657732042022
soggi, 0.001879684985575003
receiv, 0.0018662997812572968
slow, 0.0018191372531783934
rave, 0.0018132275151158117
aok, 0.0018126329227584614
undercook, 0.0017373550973672769
server, 0.0017006673313444964
wast, 0.0016910199284202454
bill, 0.0016481932986360803
manag, 0.001613963811630481
final, 0.0015916627752537438
yum, 0.0015614213034225166
gross, 0.0015612201947423632
taco, 0.0015392859574601125
unimpress, 0.0015342228784214207
annoy, 0.0015121386065377607
salti, 0.00150131107759921
bare, 0.0014711003328269356
blah, 0.0014441860572307341
salt, 0.0014244464774614274
fresh, 0.001421477753634326
eh, 0.0014149578688691378
check, 0.0013977477412464023
recommend, 0.0013809637633309113
lacklust, 0.0013565590936119865
empti, 0.0013432525349028612
flag, 0.0013410757491566505
water, 0.001324966846822817
ruin, 0.0012998702416933128
stale, 0.001293582895105061
yell, 0.001273328018712494
subpar, 0.0012665063231773743
unaccept, 0.0012468783514207882
wo, 0.0012467438755088267
greasi, 0.001245655791149436
desir, 0.0012433308640372731
absolut, 0.0012392886658126878
stand, 0.001196303497419171
drink, 0.0011905438064755414
confus, 0.0011810973663372026
honest, 0.0011781824769069305
paid, 0.0011662524145079622
mess, 0.0011376290845255266
restaur, 0.0011352127586155558
return, 0.001121403479706573
experi, 0.001099981712979925
problem, 0.001085549430460575
price, 0.0010795097807954623
heard, 0.0010768910405479781
brisket, 0.0010764154235799461
overhyp, 0.0010748053255814627
fair, 0.0010717389930874344
thing, 0.0010652976570506567
insult, 0.001055939508168402
soso, 0.0010545427447021805
cobbler, 0.0010392184913036173
arriv, 0.0010308607892486887
appar, 0.0010114401294083475
feel, 0.0010083247593600242
die, 9.914658070381277E-4
act, 9.793319294508773E-4
bother, 9.788697909148825E-4
lukewarm, 9.76720063425085E-4
mushi, 9.659348388160183E-4
basic, 9.659172930331916E-4
refil, 9.656169793769154E-4
refus, 9.627501446280995E-4
part, 9.597981480969908E-4
suck, 9.563693647670624E-4
sick, 9.537221811538599E-4
yuck, 9.443978119325624E-4
cold, 9.382457275479705E-4
write, 9.372048822263723E-4
credit, 9.340941910536138E-4
wateri, 9.235595229817317E-4
rubberi, 9.176988415647847E-4
stood, 9.123252092880785E-4
back, 8.91265999406754E-4
attempt, 8.751563754945124E-4
yummi, 8.622394296374791E-4
peach, 8.584720851287919E-4
leav, 8.480531875763031E-4
wtf, 8.480487332696018E-4
host, 8.426132806418352E-4
dirti, 8.313181304486772E-4
melt, 8.282848087000083E-4
mouth, 8.222127315791194E-4
base, 7.917400686995313E-4
burnt, 7.873856987677952E-4
potenti, 7.856522672052835E-4
uninspir, 7.766902913211027E-4
forgett, 7.742416047253897E-4
spend, 7.619578430572149E-4
concept, 7.608770457911973E-4
sashimi, 7.607683069897897E-4
issu, 7.601472373625073E-4
dream, 7.593975587752988E-4
half, 7.503621684427642E-4
tough, 7.478038404581389E-4
chicago, 7.456741363228714E-4
pair, 7.449106943190342E-4
turn, 7.301268940999028E-4
piss, 7.284617747111977E-4
card, 7.27430500837567E-4
expens, 7.241003090229237E-4
downhil, 7.238841395565965E-4
nasti, 7.172462466232821E-4
fail, 7.171628666905461E-4
kind, 7.160698570818358E-4
strang, 7.15643197341298E-4
tini, 7.097161122784357E-4
special, 7.068874830588601E-4
put, 7.067184185032271E-4
mexican, 7.046849314178427E-4
bouncer, 7.038997080681675E-4
convers, 7.035222802059815E-4
boston, 6.988040283696373E-4
delight, 6.985375609667166E-4
similar, 6.885896977625316E-4
hour, 6.867201794830136E-4
inattent, 6.827990464642886E-4
incred, 6.797878023454551E-4
send, 6.788207778344324E-4
bbq, 6.768097920762939E-4
push, 6.761727015678343E-4
posit, 6.737794670000907E-4
disappear, 6.721273788352633E-4
phenomen, 6.680940648132738E-4
opinion, 6.668858099116992E-4
omg, 6.62445038502657E-4
knowledg, 6.60371294393225E-4
hate, 6.587293108049064E-4
assum, 6.585589467605901E-4
respond, 6.574913190228182E-4
bore, 6.541491450761105E-4
repli, 6.448981300413159E-4
gave, 6.396381318527489E-4
downsid, 6.337707421005812E-4
screw, 6.31321745975133E-4
call, 6.309060354563467E-4
read, 6.275116955610782E-4
unpleas, 6.273075124180183E-4
justifi, 6.249192226558398E-4
nope, 6.190388895241927E-4
redeem, 6.177962629103639E-4
lost, 6.166664151474599E-4
bottom, 6.102841458102137E-4
lobster, 6.084035245165209E-4
seat, 6.082303245315002E-4
forgot, 6.052940085978786E-4
wrong, 5.996020029266358E-4
uncomfort, 5.877882382850919E-4
rest, 5.875279721637705E-4
wine, 5.848806906332826E-4
inch, 5.84594662825344E-4
respons, 5.80549667651975E-4
letdown, 5.803015553124125E-4
nice, 5.798049497195423E-4
neptun, 5.797224220422947E-4
earli, 5.776849496610392E-4
mercadito, 5.69713292081997E-4
unappet, 5.603702966332502E-4
save, 5.575552790261229E-4
patron, 5.568398076803982E-4
hipster, 5.558063372004263E-4
rush, 5.495495501646186E-4
comp, 5.491999044227036E-4
juici, 5.4721980130501E-4
edibl, 5.434616752834076E-4
sit, 5.427876464835224E-4
polit, 5.400354036094734E-4
lot, 5.391060195685804E-4
weekend, 5.343897703824485E-4
worth, 5.334286325445192E-4
big, 5.332243100505951E-4
sat, 5.316919465900849E-4
irrit, 5.314295175437023E-4
frustrat, 5.289711677290976E-4
addict, 5.260642606824684E-4
fuss, 5.259120099354586E-4
mistak, 5.242648944158157E-4
weird, 5.238215772915833E-4
par, 5.206049731962814E-4
odd, 5.189454565456275E-4
explain, 5.179762901548202E-4
cost, 5.165621096751005E-4
notic, 5.150033588898761E-4
tourist, 5.133056841835071E-4
oili, 5.10154947528485E-4
roll, 5.099403485172571E-4
figur, 5.097337541849489E-4
serv, 5.084501409765574E-4
beat, 5.077546198849481E-4
shot, 5.074738351305008E-4
weak, 5.02121710817538E-4
trash, 5.012449221013515E-4
grace, 4.987932639459736E-4
sweet, 4.981503356217831E-4
bleh, 4.97797808170386E-4
min, 4.93715599159894E-4
parti, 4.926598041402053E-4
delish, 4.924731214384082E-4
accept, 4.912628606288383E-4
fact, 4.889749753819173E-4
scream, 4.879644980801956E-4
acknowledg, 4.860410163358697E-4
creami, 4.848123457892317E-4
arrog, 4.817697252706976E-4
kitchen, 4.812103892490871E-4
fault, 4.810071791797599E-4
general, 4.808631887213144E-4
talk, 4.797040670609931E-4
feet, 4.7703476871086004E-4
excus, 4.751415747435983E-4
tender, 4.7334382192332214E-4
complet, 4.72718789298332E-4
music, 4.720273855398638E-4
unfriend, 4.6976181110791604E-4
upset, 4.657087944919258E-4
bathroom, 4.6328862957578654E-4
inconsist, 4.6310382000791517E-4
happi, 4.629178047494964E-4
guy, 4.6252722752970765E-4
ugh, 4.607695294935876E-4
superb, 4.5969371662701874E-4
